# time	Temp	AccX	AccY	AccZ	GyrX	GyrY	GyrZ
1.572685151100158691e+02 3.304764705882352871e+01 1.035731638183593617e+01 -2.226607543945312295e-01 -7.661445312499999272e-01 -2.197265625000000000e+00 -1.220703125000000000e-01 5.493164062500000000e-01
1.573730964660644531e+02 3.304764705882352871e+01 1.012747302246093639e+01 -1.795651245117187433e-01 -6.919242797851562488e-01 -2.105712890625000000e+00 -6.103515625000000000e-02 5.798339843750000000e-01
1.574786720275878906e+02 3.300058823529411711e+01 1.032379755859374981e+01 -1.819593261718749910e-01 -4.620809204101562484e-01 -2.380371093750000000e+00 -1.831054687500000000e-01 1.525878906250000000e-01
1.575800964832305908e+02 3.295352941176470551e+01 1.029985554199218711e+01 -2.298433593750000004e-01 -5.626373901367187624e-01 -2.349853515625000000e+00 -7.812500000000000000e+00 3.662109375000000000e-01
1.576824264526367188e+02 3.309470588235294031e+01 1.040759461669921748e+01 -1.867477294921874864e-01 -5.027823486328124591e-01 -2.227783203125000000e+00 -3.051757812500000000e-02 3.051757812500000000e-01
1.577815401554107666e+02 3.309470588235294031e+01 1.033098016357421756e+01 -2.322375610351562480e-01 -7.469909179687499456e-01 -2.380371093750000000e+00 -1.831054687500000000e-01 4.272460937500000000e-01
1.578799440860748291e+02 3.304764705882352871e+01 1.039562360839843613e+01 -1.867477294921874864e-01 -5.339069702148436791e-01 -2.166748046875000000e+00 -2.441406250000000000e-01 3.662109375000000000e-01
1.579812831878662109e+02 3.314176470588235190e+01 1.030464394531249894e+01 -2.920926025390624958e-01 -5.770026000976562486e-01 -2.136230468750000000e+00 7.537841796875000000e+00 7.751464843750000000e+00
1.580833036899566650e+02 3.295352941176470551e+01 1.036689318847656160e+01 -2.298433593750000004e-01 -6.751648681640625149e-01 -1.983642578125000000e+00 -1.220703125000000000e-01 5.493164062500000000e-01
1.581823449134826660e+02 3.300058823529411711e+01 1.029746134033203120e+01 -1.819593261718749910e-01 -4.955997436523437161e-01 -2.258300781250000000e+00 -7.507324218750000000e+00 7.751464843750000000e+00
1.582807459831237793e+02 3.295352941176470551e+01 1.030224974365234303e+01 -2.489969726562499819e-01 -6.943184814453124964e-01 -2.166748046875000000e+00 -7.293701171875000000e+00 3.356933593750000000e-01
